reshares,likes,created_at
"{'reshared_count': 1, 'user_ids': [3484573]}",,2021-01-19T14:45:37Z
,"{'total': 2, 'user_ids': [4678322, 4694668]}",2021-02-26T18:06:01Z
,"{'total': 6, 'user_ids': [519643, 774160, 4336408, 3455673, 4163593, 362656]}",2021-02-25T05:48:27Z
"{'reshared_count': 1, 'user_ids': [748898]}","{'total': 6, 'user_ids': [4312655, 4010918, 748898, 1210210, 3903804, 3007481]}",2021-01-28T23:11:01Z
,,2021-01-25T18:17:31Z
,"{'total': 4, 'user_ids': [4062645, 2991932, 3684962, 4365940]}",2021-01-22T19:34:25Z
,"{'total': 7, 'user_ids': [4316979, 949939, 4686835, 1434372, 4578271, 1049211, 1108897]}",2021-02-01T14:28:13Z
,,2021-01-26T17:58:26Z
,"{'total': 3, 'user_ids': [700096, 3429138, 3579849]}",2021-02-16T18:11:24Z
,"{'total': 9, 'user_ids': [3509144, 4571235, 3874577, 4542720, 5020931, 5077376, 4354054, 3853722, 3253019]}",2021-02-26T11:38:54Z
,"{'total': 1, 'user_ids': [1782869]}",2021-01-19T17:54:05Z
,"{'total': 1, 'user_ids': [3629627]}",2021-02-04T20:44:50Z
,,2021-01-30T05:12:50Z
,,2021-01-28T20:31:56Z
"{'reshared_count': 1, 'user_ids': [3142199]}","{'total': 2, 'user_ids': [3032133, 4596759]}",2021-01-28T15:00:13Z
,"{'total': 11, 'user_ids': [4162849, 4533292, 1858727, 1422701, 4003809, 4611909, 3252189, 3768536, 3404613, 3573114, 4079236]}",2021-01-28T16:15:42Z
,"{'total': 1, 'user_ids': [1425778]}",2021-01-29T19:08:28Z
,,2021-01-25T10:41:59Z
,"{'total': 7, 'user_ids': [4715738, 3579849, 1285231, 4802392, 3253683, 4458613, 4101057]}",2021-02-03T10:39:48Z
,"{'total': 3, 'user_ids': [4776611, 426950, 4641899]}",2021-01-29T21:20:49Z
,,2021-01-29T14:32:39Z
"{'reshared_count': 1, 'user_ids': [1652360]}",,2021-01-29T17:19:48Z
,"{'total': 12, 'user_ids': [3117449, 850133, 4002320, 4424307, 5131786, 4981341, 4347514, 4564549, 4326265, 3608020, 4818426, 5082837]}",2021-02-26T07:45:21Z
,"{'total': 1, 'user_ids': [2187082]}",2021-01-25T20:40:56Z
,"{'total': 10, 'user_ids': [4769886, 3599201, 1867082, 4965686, 1656202, 4718492, 4002320, 3608020, 4506281, 3128446]}",2021-02-26T15:39:58Z
,"{'total': 1, 'user_ids': [1560833]}",2021-02-08T21:18:54Z
,"{'total': 1, 'user_ids': [1519390]}",2021-02-05T09:43:04Z
,"{'total': 2, 'user_ids': [4523393, 3505038]}",2021-01-27T18:02:17Z
,,2021-01-30T21:52:41Z
,"{'total': 3, 'user_ids': [307831, 3763515, 4380476]}",2021-01-22T19:52:44Z
,"{'total': 7, 'user_ids': [990655, 540051, 3479482, 1819882, 3144184, 4762994, 1402667]}",2021-01-29T02:17:12Z
,,2021-02-25T18:59:54Z
,"{'total': 3, 'user_ids': [3925801, 1798103, 4246388]}",2021-01-13T16:18:29Z
,"{'total': 6, 'user_ids': [1570301, 3056919, 4245619, 3676715, 4105385, 4373849]}",2021-01-25T16:46:44Z
,"{'total': 2, 'user_ids': [4701606, 1412642]}",2021-01-28T16:29:17Z
,"{'total': 4, 'user_ids': [3268492, 4408099, 3973149, 3975548]}",2021-01-14T13:00:06Z
,"{'total': 4, 'user_ids': [4512527, 4270240, 2835121, 3690110]}",2021-01-29T19:52:16Z
,,2021-01-22T17:59:50Z
,"{'total': 6, 'user_ids': [1458439, 1533682, 551337, 4799000, 553573, 1803120]}",2021-01-31T02:41:37Z
,"{'total': 3, 'user_ids': [4463041, 1527221, 3318441]}",2021-02-24T21:11:07Z
,"{'total': 1, 'user_ids': [576068]}",2021-01-26T19:34:07Z
,"{'total': 9, 'user_ids': [4782097, 4811749, 4434831, 4515172, 4504123, 3528238, 3700872, 925311, 2825447]}",2021-02-02T15:29:39Z
,"{'total': 2, 'user_ids': [997040, 4774488]}",2021-01-29T15:31:34Z
,,2021-01-28T22:59:29Z
,,2021-02-04T20:19:47Z
,,2021-02-04T16:54:52Z
,"{'total': 2, 'user_ids': [1146450, 2979105]}",2021-02-02T15:26:02Z
,"{'total': 4, 'user_ids': [4784788, 868979, 4336453, 4627903]}",2021-02-02T15:16:38Z
,"{'total': 3, 'user_ids': [2942926, 2126896, 4578271]}",2021-02-25T03:35:41Z
,"{'total': 3, 'user_ids': [3094426, 4039590, 1180416]}",2021-02-13T00:19:06Z
,,2021-02-01T18:59:22Z
,"{'total': 4, 'user_ids': [1252335, 818874, 4563052, 4245619]}",2021-01-29T18:20:00Z
,"{'total': 1, 'user_ids': [4966933]}",2021-02-25T12:00:59Z
,,2021-01-27T19:12:13Z
,"{'total': 2, 'user_ids': [4828572, 4681375]}",2021-02-02T15:33:19Z
,,2021-02-04T19:35:53Z
,"{'total': 1, 'user_ids': [3407133]}",2021-01-20T17:10:33Z
,"{'total': 4, 'user_ids': [4610058, 701842, 3379641, 4105816]}",2021-01-27T06:15:39Z
,,2021-01-29T01:47:41Z
,,2021-01-27T12:07:35Z
,"{'total': 1, 'user_ids': [4506412]}",2021-01-28T10:59:26Z
,"{'total': 11, 'user_ids': [2197409, 3606244, 3145950, 3228693, 4795203, 2963547, 3952382, 4295466, 4525722, 4290974, 4079585]}",2021-02-01T04:15:20Z
"{'reshared_count': 2, 'user_ids': [4536256, 4521174]}","{'total': 4, 'user_ids': [4472664, 4536256, 4484450, 655067]}",2021-01-14T20:34:34Z
,,2021-01-26T17:53:28Z
,,2021-02-05T17:37:28Z
,"{'total': 1, 'user_ids': [1357889]}",2021-01-29T19:00:36Z
,"{'total': 5, 'user_ids': [3567428, 1695675, 3836559, 13185, 4578169]}",2021-01-28T07:38:12Z
,,2021-02-02T20:03:17Z
"{'reshared_count': 1, 'user_ids': [1711653]}","{'total': 1, 'user_ids': [4410660]}",2021-02-26T20:28:26Z
,"{'total': 3, 'user_ids': [307831, 808937, 3608671]}",2021-01-25T08:39:55Z
,"{'total': 1, 'user_ids': [3821205]}",2021-02-26T17:40:45Z
,"{'total': 1, 'user_ids': [4672249]}",2021-02-25T20:18:51Z
,,2021-02-09T23:35:39Z
,,2021-01-28T22:43:10Z
,,2021-02-08T12:20:32Z
,,2021-01-28T15:42:49Z
,"{'total': 5, 'user_ids': [4836016, 1486053, 1944816, 4838070, 1305911]}",2021-02-02T16:59:27Z
,"{'total': 4, 'user_ids': [4351390, 4530827, 2962487, 4073773]}",2021-01-28T21:38:45Z
,"{'total': 3, 'user_ids': [3975548, 4403442, 2903839]}",2021-02-05T14:52:52Z
,,2021-02-25T13:53:32Z
,"{'total': 8, 'user_ids': [4808244, 3730812, 4883850, 4630136, 3712569, 4455957, 5135361, 1518974]}",2021-02-25T12:37:51Z
,"{'total': 2, 'user_ids': [3109411, 3546581]}",2021-02-03T14:07:41Z
"{'reshared_count': 1, 'user_ids': [120272]}","{'total': 6, 'user_ids': [3186921, 4419774, 4561063, 2265445, 4430632, 4561624]}",2021-01-22T00:45:52Z
,,2021-02-10T00:55:04Z
,"{'total': 3, 'user_ids': [4079828, 4404327, 929249]}",2021-01-27T06:48:16Z
,,2021-01-19T13:55:26Z
,"{'total': 1, 'user_ids': [3355249]}",2021-02-03T16:26:03Z
,"{'total': 3, 'user_ids': [4318943, 4073773, 1316580]}",2021-01-26T22:51:52Z
"{'reshared_count': 1, 'user_ids': [3858119]}","{'total': 17, 'user_ids': [4236941, 4362760, 3555930, 3858119, 4296091, 3949630, 2802824, 3975548, 3150327, 3191178, 4246388, 4537767, 4557354, 3867918, 4491987, 3768626, 3216065]}",2021-01-11T18:50:49Z
"{'reshared_count': 1, 'user_ids': [4654331]}","{'total': 2, 'user_ids': [4483318, 3453746]}",2021-02-04T20:13:10Z
,,2021-01-29T16:34:24Z
,"{'total': 1, 'user_ids': [3335027]}",2021-01-29T21:02:40Z
,,2021-01-25T16:10:37Z
,"{'total': 1, 'user_ids': [4444226]}",2021-01-29T14:59:18Z
,"{'total': 1, 'user_ids': [4600214]}",2021-01-26T21:18:47Z
"{'reshared_count': 1, 'user_ids': [4664676]}","{'total': 3, 'user_ids': [4137306, 4664676, 4693105]}",2021-02-01T12:28:17Z
,"{'total': 1, 'user_ids': [944858]}",2021-01-26T21:36:49Z
,"{'total': 6, 'user_ids': [3579849, 3333525, 1292102, 4194726, 1969297, 4476196]}",2021-02-05T16:23:54Z
,,2021-02-01T14:14:29Z
,"{'total': 4, 'user_ids': [3676715, 3975548, 2981655, 3348238]}",2021-01-13T15:17:28Z
,"{'total': 10, 'user_ids': [3287511, 4267631, 4377816, 3268021, 1834417, 1142643, 4037039, 4713513, 1358208, 4428245]}",2021-01-27T23:58:00Z
,"{'total': 1, 'user_ids': [3361050]}",2021-01-29T19:02:43Z
,"{'total': 1, 'user_ids': [3941672]}",2021-02-24T21:21:02Z
,"{'total': 1, 'user_ids': [4520247]}",2021-01-29T18:04:35Z
,"{'total': 2, 'user_ids': [4428896, 4492267]}",2021-01-25T13:55:42Z
,"{'total': 2, 'user_ids': [4002310, 4789354]}",2021-02-26T14:58:33Z
,,2021-01-25T18:47:43Z
,"{'total': 6, 'user_ids': [1243494, 221619, 4623028, 4169920, 4073773, 3676715]}",2021-01-19T10:27:07Z
,"{'total': 4, 'user_ids': [4883747, 3783551, 4806713, 3608020]}",2021-02-26T07:34:40Z
,,2021-02-18T18:28:09Z
,,2021-02-01T01:33:07Z
,"{'total': 3, 'user_ids': [4527624, 4558990, 4557354]}",2021-01-22T21:36:27Z
,"{'total': 3, 'user_ids': [3106164, 910394, 2185755]}",2021-02-04T19:21:47Z
,"{'total': 1, 'user_ids': [4529706]}",2021-02-12T16:19:42Z
,"{'total': 1, 'user_ids': [1593115]}",2021-01-28T18:01:03Z
,"{'total': 2, 'user_ids': [1927767, 1078977]}",2021-02-09T21:20:33Z
,"{'total': 1, 'user_ids': [4542720]}",2021-02-22T12:17:01Z
,,2021-01-27T23:53:37Z
,"{'total': 5, 'user_ids': [3415993, 3486470, 4519582, 3955053, 2001000]}",2021-02-02T11:25:32Z
,"{'total': 1, 'user_ids': [134854]}",2021-02-04T15:08:48Z
,"{'total': 3, 'user_ids': [3600704, 1662860, 4512527]}",2021-01-29T15:25:47Z
,"{'total': 2, 'user_ids': [1666873, 255446]}",2021-01-28T17:33:40Z
,"{'total': 5, 'user_ids': [3443366, 3038493, 3147528, 1062962, 3624018]}",2021-01-27T16:40:15Z
,,2021-01-31T17:49:52Z
,,2021-01-25T17:15:43Z
,"{'total': 1, 'user_ids': [1123849]}",2021-01-04T16:39:10Z
,"{'total': 4, 'user_ids': [4152160, 3390879, 3998142, 2872712]}",2021-01-13T22:04:28Z
,"{'total': 5, 'user_ids': [4454750, 4519030, 996976, 3272370, 1556328]}",2021-01-29T20:15:17Z
,"{'total': 2, 'user_ids': [4195153, 1236138]}",2021-01-25T12:35:24Z
,,2021-01-29T02:25:08Z
,,2021-01-25T16:16:09Z
,,2021-02-02T15:26:57Z
,,2021-02-04T18:31:37Z
,,2021-01-26T18:56:23Z
,,2021-02-01T12:52:56Z
,,2021-02-09T20:07:20Z
,"{'total': 2, 'user_ids': [1423094, 3225743]}",2021-02-10T19:51:52Z
,"{'total': 2, 'user_ids': [1868534, 3090023]}",2021-02-03T01:58:13Z
,"{'total': 5, 'user_ids': [4338650, 4389631, 3599639, 4496579, 4345874]}",2021-01-28T12:48:47Z
,"{'total': 2, 'user_ids': [1158629, 4318882]}",2021-01-30T15:35:22Z
,,2021-02-24T21:49:51Z
,"{'total': 5, 'user_ids': [2173209, 3033475, 3176521, 1576790, 3728715]}",2021-02-05T14:14:42Z
,"{'total': 5, 'user_ids': [4670542, 3089476, 4411674, 1337652, 4177944]}",2021-02-01T00:44:37Z
,"{'total': 5, 'user_ids': [490964, 4790572, 4827027, 3838121, 4795932]}",2021-02-04T02:28:19Z
,"{'total': 5, 'user_ids': [1626233, 310616, 1146030, 4797732, 2894516]}",2021-01-31T19:14:53Z
,,2021-02-05T01:31:41Z
,"{'total': 1, 'user_ids': [4198425]}",2021-01-25T18:59:33Z
,"{'total': 3, 'user_ids': [4501438, 3415993, 3978077]}",2021-02-02T02:49:26Z
,"{'total': 2, 'user_ids': [1993559, 3484088]}",2021-01-25T18:00:46Z
,,2021-01-15T17:15:05Z
,,2021-01-28T11:48:21Z
,,2021-02-18T17:29:21Z
,"{'total': 1, 'user_ids': [4391062]}",2021-01-26T18:29:52Z
,,2021-01-27T18:34:13Z
,"{'total': 1, 'user_ids': [1219290]}",2021-01-26T22:34:10Z
,"{'total': 10, 'user_ids': [3170880, 3000976, 3499172, 3871602, 4425979, 1015978, 4329145, 3747561, 886067, 4338029]}",2021-01-28T16:46:25Z
,"{'total': 1, 'user_ids': [1187564]}",2021-01-25T18:14:20Z
,"{'total': 2, 'user_ids': [3010385, 4393032]}",2021-01-27T20:48:57Z
"{'reshared_count': 1, 'user_ids': [3681849]}","{'total': 5, 'user_ids': [2018472, 4464592, 3343684, 4363008, 4555524]}",2021-01-31T16:01:06Z
,"{'total': 4, 'user_ids': [1337652, 4451665, 500412, 362829]}",2021-01-27T22:38:44Z
,,2021-02-01T19:00:16Z
,"{'total': 1, 'user_ids': [3892382]}",2021-02-04T20:45:24Z
,,2021-02-25T01:56:51Z
,"{'total': 3, 'user_ids': [4869842, 1792834, 4491040]}",2021-02-08T18:41:24Z
,"{'total': 1, 'user_ids': [4209078]}",2021-02-02T16:39:31Z
,"{'total': 3, 'user_ids': [3975548, 3311523, 3225579]}",2021-01-25T00:37:41Z
,"{'total': 3, 'user_ids': [4650928, 3698070, 3903804]}",2021-01-30T01:24:15Z
,"{'total': 2, 'user_ids': [3975548, 4530827]}",2021-01-15T20:05:21Z
,,2021-02-24T22:06:13Z
,"{'total': 4, 'user_ids': [999233, 3975548, 4785402, 1705820]}",2021-02-17T15:29:03Z
,"{'total': 3, 'user_ids': [5108416, 5074786, 3612298]}",2021-02-25T01:29:36Z
,,2021-02-04T17:50:01Z
,"{'total': 1, 'user_ids': [326878]}",2021-01-28T03:30:17Z
,,2021-01-27T17:32:19Z
,"{'total': 1, 'user_ids': [4631094]}",2021-01-26T00:44:26Z
,"{'total': 3, 'user_ids': [4569133, 4686835, 3884708]}",2021-01-31T16:44:56Z
,"{'total': 2, 'user_ids': [4458156, 2959855]}",2021-01-20T13:32:11Z
,"{'total': 2, 'user_ids': [4647822, 4077305]}",2021-01-29T12:39:05Z
,"{'total': 19, 'user_ids': [3717328, 4296091, 4287987, 3342125, 4183070, 3634423, 4311588, 3758291, 4391062, 560584, 4152160, 2870951, 4496685, 4543127, 4087449, 3091527, 4169920, 382596, 3600941]}",2021-01-19T22:09:58Z
,"{'total': 1, 'user_ids': [3462246]}",2021-01-28T13:59:17Z
,"{'total': 6, 'user_ids': [4584981, 3056919, 3173585, 4291255, 4451516, 2265445]}",2021-01-13T17:43:10Z
,,2021-01-22T16:12:16Z
,"{'total': 5, 'user_ids': [4622539, 4455332, 4037032, 1001240, 4756452]}",2021-01-29T16:57:12Z
,"{'total': 4, 'user_ids': [3676715, 4310181, 3656938, 2924017]}",2021-01-25T14:24:27Z
,"{'total': 3, 'user_ids': [4301933, 3787906, 2262647]}",2021-01-25T10:50:38Z
,"{'total': 1, 'user_ids': [1322482]}",2021-02-24T21:43:49Z
,"{'total': 1, 'user_ids': [4647822]}",2021-01-29T19:35:28Z
,,2021-01-25T16:19:11Z
,"{'total': 5, 'user_ids': [1368024, 3029788, 3959786, 4516730, 3608020]}",2021-02-03T04:23:26Z
,"{'total': 9, 'user_ids': [4377401, 4985152, 3976447, 1504605, 5109623, 170455, 3510238, 4181057, 4389196]}",2021-02-25T14:16:39Z
,,2021-01-14T09:54:52Z
,,2021-01-20T15:00:51Z
,,2021-01-28T02:28:49Z
"{'reshared_count': 1, 'user_ids': [3408878]}","{'total': 14, 'user_ids': [2262647, 4246450, 4178980, 602025, 4741013, 4123350, 4589612, 4062306, 3849250, 3905606, 3112531, 1641072, 3210752, 4639805]}",2021-01-29T05:02:36Z
,"{'total': 2, 'user_ids': [2829713, 993057]}",2021-01-28T14:13:02Z
,"{'total': 3, 'user_ids': [4543664, 1715533, 4042154]}",2021-01-29T15:45:13Z
,,2021-01-26T22:47:21Z
,"{'total': 1, 'user_ids': [4601237]}",2021-01-26T21:45:56Z
,"{'total': 2, 'user_ids': [239523, 3910653]}",2021-01-26T21:38:43Z
,"{'total': 2, 'user_ids': [4490771, 3906213]}",2021-02-02T16:41:00Z
,"{'total': 3, 'user_ids': [4340290, 1872929, 1492870]}",2021-02-25T16:28:34Z
,"{'total': 8, 'user_ids': [4990455, 4398305, 3348488, 697696, 4927536, 4378783, 4851376, 5008464]}",2021-02-17T04:03:20Z
,"{'total': 3, 'user_ids': [4497737, 4512527, 3411387]}",2021-02-07T01:15:13Z
,"{'total': 18, 'user_ids': [4987776, 5126663, 3143050, 4633698, 2213253, 4953955, 4150078, 3975548, 4978024, 4821688, 3849799, 1634510, 4872697, 5013106, 4898059, 4516670, 1645313, 4654331]}",2021-02-26T03:19:03Z
,"{'total': 3, 'user_ids': [3162362, 4106511, 3033999]}",2021-01-25T17:37:44Z
,"{'total': 5, 'user_ids': [3821473, 1247163, 4645497, 4312655, 307831]}",2021-01-21T23:16:59Z
,,2021-02-03T01:58:20Z
,,2021-02-25T18:02:09Z
,,2021-02-09T10:05:56Z
,"{'total': 2, 'user_ids': [465059, 4319818]}",2021-01-28T04:29:53Z
,,2021-02-02T14:24:36Z
,"{'total': 1, 'user_ids': [1495095]}",2021-02-19T19:42:26Z
,,2021-02-25T12:37:28Z
,"{'total': 6, 'user_ids': [4112001, 4161501, 1174773, 3131511, 4073773, 1357889]}",2021-01-25T23:09:49Z
,,2021-01-26T18:52:41Z
,"{'total': 3, 'user_ids': [1312723, 4535795, 4274419]}",2021-02-05T13:59:28Z
,"{'total': 1, 'user_ids': [3576404]}",2021-02-02T11:40:27Z
,"{'total': 1, 'user_ids': [4609031]}",2021-02-25T19:14:23Z
,,2021-01-27T10:57:42Z
,,2021-02-26T12:26:25Z
,"{'total': 1, 'user_ids': [2903299]}",2021-02-19T19:24:16Z
"{'reshared_count': 1, 'user_ids': [1393262]}","{'total': 21, 'user_ids': [4512675, 4376022, 3977165, 2062020, 4378795, 2988591, 1393262, 4056414, 4096993, 3801005, 4447291, 3786675, 3835215, 3810801, 3722252, 3903804, 4687365, 3586133, 3343624, 4189164, 4150078]}",2021-01-28T17:19:34Z
,"{'total': 4, 'user_ids': [1437296, 3893188, 1361905, 3114170]}",2021-01-25T16:21:21Z
,"{'total': 7, 'user_ids': [4424307, 1297291, 4512527, 4596324, 3240351, 216872, 4300019]}",2021-02-08T18:45:59Z
,"{'total': 15, 'user_ids': [4753376, 1354178, 4299209, 4055381, 652857, 4087504, 4671563, 837212, 3261135, 3605227, 4720725, 3608990, 2237667, 1441473, 4643407]}",2021-01-28T20:09:19Z
,"{'total': 4, 'user_ids': [3000976, 4530827, 3779070, 3766012]}",2021-01-28T15:50:15Z
,,2021-02-01T01:21:42Z
,"{'total': 1, 'user_ids': [4656606]}",2021-01-29T18:15:02Z
,,2021-02-25T00:39:14Z
,,2021-02-04T20:07:48Z
,"{'total': 3, 'user_ids': [4275385, 4567228, 3765326]}",2021-02-01T05:33:08Z
,,2021-01-26T16:57:23Z
,"{'total': 1, 'user_ids': [4395813]}",2021-01-26T18:47:59Z
,"{'total': 2, 'user_ids': [3951920, 4596324]}",2021-02-08T19:02:11Z
,"{'total': 1, 'user_ids': [3393182]}",2021-02-01T14:59:42Z
,"{'total': 2, 'user_ids': [4449174, 4557354]}",2021-02-10T11:14:04Z
,,2021-02-01T09:27:48Z
,"{'total': 2, 'user_ids': [4556773, 3680238]}",2021-02-01T13:01:08Z
,"{'total': 1, 'user_ids': [3579849]}",2021-01-29T18:40:10Z
,"{'total': 1, 'user_ids': [1327819]}",2021-01-26T22:19:50Z
,,2021-02-24T22:42:50Z
,"{'total': 3, 'user_ids': [4557354, 4171040, 4431243]}",2021-01-14T04:34:06Z
,"{'total': 5, 'user_ids': [4811591, 4560415, 4526943, 1147651, 1865027]}",2021-02-03T22:46:18Z
,"{'total': 8, 'user_ids': [3973149, 1997978, 1331908, 3457052, 3985883, 2014960, 1570917, 1087643]}",2021-01-31T08:15:53Z
,,2021-01-25T17:28:34Z
,"{'total': 2, 'user_ids': [4584253, 4512527]}",2021-02-03T18:27:28Z
,"{'total': 2, 'user_ids': [4393406, 4294536]}",2021-01-31T20:35:12Z
,,2021-01-31T00:51:33Z
"{'reshared_count': 1, 'user_ids': [4377118]}","{'total': 8, 'user_ids': [1663620, 3412363, 3264996, 3941868, 4485650, 805448, 4512527, 4203329]}",2021-02-07T04:51:14Z
,,2021-02-01T20:43:23Z
,,2021-02-26T20:46:35Z
,"{'total': 2, 'user_ids': [3658044, 4357708]}",2021-02-26T20:58:08Z
,"{'total': 1, 'user_ids': [4700410]}",2021-02-26T16:45:42Z
,"{'total': 1, 'user_ids': [4711763]}",2021-02-02T13:29:19Z
,"{'total': 1, 'user_ids': [4494102]}",2021-01-28T17:07:09Z
,,2021-01-29T19:23:23Z
,,2021-02-01T17:52:37Z
,"{'total': 2, 'user_ids': [407233, 1716948]}",2021-01-26T23:22:27Z
,"{'total': 3, 'user_ids': [4408099, 4358789, 3480347]}",2021-01-13T22:15:22Z
,,2021-02-01T17:07:53Z
,,2021-01-27T21:44:51Z
,,2021-01-21T16:38:32Z
,,2021-01-25T17:06:23Z
,"{'total': 6, 'user_ids': [696106, 4631499, 3917029, 3820258, 4449559, 947452]}",2021-01-31T12:51:00Z
,"{'total': 1, 'user_ids': [3975548]}",2021-01-11T16:59:56Z
,"{'total': 2, 'user_ids': [3656281, 2785899]}",2021-01-22T19:39:30Z
,"{'total': 3, 'user_ids': [1410887, 1687548, 4662871]}",2021-02-19T01:31:46Z
,,2021-02-23T03:03:13Z
,,2021-01-25T17:36:00Z
,"{'total': 1, 'user_ids': [3579849]}",2021-02-01T18:20:28Z
,"{'total': 6, 'user_ids': [4528814, 4998294, 862164, 4022349, 4965970, 4670218]}",2021-02-26T09:27:55Z
,,2021-02-25T21:19:08Z
,,2021-01-26T20:05:21Z
,"{'total': 1, 'user_ids': [219187]}",2021-02-01T21:01:03Z
,"{'total': 3, 'user_ids': [4449424, 4710725, 4718628]}",2021-01-27T15:56:36Z
,,2021-02-04T15:55:51Z
"{'reshared_count': 1, 'user_ids': [3050984]}","{'total': 2, 'user_ids': [3050984, 3608020]}",2021-02-02T12:21:04Z
,"{'total': 3, 'user_ids': [3975548, 3310046, 4123231]}",2021-02-03T20:12:08Z
,"{'total': 3, 'user_ids': [3324828, 3124679, 1798103]}",2021-01-11T12:43:53Z
,"{'total': 2, 'user_ids': [4631094, 3754968]}",2021-01-27T23:33:46Z
,"{'total': 2, 'user_ids': [2895972, 1337652]}",2021-01-26T02:21:09Z
,,2021-01-22T17:21:26Z
,"{'total': 1, 'user_ids': [3109411]}",2021-02-02T11:50:11Z
,"{'total': 2, 'user_ids': [4060399, 1918292]}",2021-01-30T20:12:39Z
,,2021-02-05T04:09:16Z
,"{'total': 1, 'user_ids': [1803937]}",2021-01-27T11:56:30Z
,,2021-01-22T17:40:44Z
,"{'total': 9, 'user_ids': [3599201, 4505152, 4559979, 3889902, 1236138, 4448947, 2894689, 4080237, 4038957]}",2021-01-25T19:19:51Z
,"{'total': 2, 'user_ids': [589858, 4336408]}",2021-02-03T14:37:16Z
,"{'total': 1, 'user_ids': [4119774]}",2021-02-27T22:02:23Z
,"{'total': 2, 'user_ids': [3579849, 4512527]}",2021-02-02T19:25:09Z
,"{'total': 1, 'user_ids': [3284298]}",2021-02-25T12:22:15Z
,"{'total': 1, 'user_ids': [4592015]}",2021-01-27T13:53:51Z
,"{'total': 5, 'user_ids': [3230335, 3717328, 4605306, 4461483, 3267820]}",2021-01-23T19:22:03Z
,"{'total': 3, 'user_ids': [910394, 4848380, 3920559]}",2021-02-04T14:41:25Z
,,2021-01-28T14:09:43Z
,,2021-01-27T17:06:25Z
,"{'total': 9, 'user_ids': [3858318, 3990249, 4840511, 4858964, 4390948, 3732743, 3316322, 1803307, 1845539]}",2021-02-25T02:47:51Z
,"{'total': 3, 'user_ids': [2185454, 885251, 3214369]}",2021-01-29T11:24:05Z
,"{'total': 9, 'user_ids': [895523, 4624379, 648103, 170975, 4141265, 2958354, 4311365, 4708953, 3478389]}",2021-01-27T04:23:54Z
,"{'total': 1, 'user_ids': [443371]}",2021-02-18T19:06:15Z
,"{'total': 3, 'user_ids': [3692364, 2241048, 4588494]}",2021-01-26T04:07:49Z
,,2021-01-25T16:07:20Z
,,2021-02-24T21:14:40Z
,"{'total': 5, 'user_ids': [4468727, 4711267, 3753285, 4629397, 4614666]}",2021-01-27T06:53:11Z
,"{'total': 3, 'user_ids': [4887008, 4494109, 4769462]}",2021-02-26T17:08:35Z
,,2021-01-28T19:35:45Z
,,2021-02-20T07:41:32Z
,,2021-01-22T17:39:56Z
,"{'total': 1, 'user_ids': [3579849]}",2021-02-24T20:56:08Z
,"{'total': 5, 'user_ids': [4012398, 4492074, 1472927, 3230920, 287612]}",2021-02-08T21:49:27Z
,"{'total': 2, 'user_ids': [4364864, 4771478]}",2021-01-29T18:01:49Z
,"{'total': 3, 'user_ids': [3530168, 2081678, 3390879]}",2021-01-27T01:26:27Z
"{'reshared_count': 1, 'user_ids': [4711758]}","{'total': 1, 'user_ids': [2266394]}",2021-01-27T08:15:51Z
,"{'total': 1, 'user_ids': [2121089]}",2021-02-03T15:08:26Z
,,2021-01-28T17:48:32Z
,"{'total': 1, 'user_ids': [4500882]}",2021-01-26T20:35:59Z
,"{'total': 1, 'user_ids': [4492267]}",2021-01-19T00:01:56Z
,"{'total': 1, 'user_ids': [1146450]}",2021-02-02T00:28:40Z
,"{'total': 1, 'user_ids': [4512527]}",2021-01-26T13:20:53Z
,"{'total': 1, 'user_ids': [1643252]}",2021-02-02T12:43:04Z
,"{'total': 4, 'user_ids': [4456749, 4233997, 4530827, 3460090]}",2021-01-28T21:34:44Z
,"{'total': 1, 'user_ids': [4378547]}",2021-01-25T14:22:08Z
,,2021-02-25T19:08:49Z
,,2021-01-27T20:13:40Z
,"{'total': 5, 'user_ids': [1428936, 4424594, 252887, 1527045, 1502148]}",2021-01-28T21:58:27Z
,"{'total': 3, 'user_ids': [401558, 4620250, 3658044]}",2021-01-27T17:31:54Z
,"{'total': 2, 'user_ids': [1413479, 1508692]}",2021-01-27T11:07:15Z
,,2021-02-01T22:30:47Z
,"{'total': 2, 'user_ids': [3335747, 1406594]}",2021-01-29T14:46:32Z
,"{'total': 2, 'user_ids': [4325654, 337985]}",2021-02-08T12:04:10Z
,"{'total': 1, 'user_ids': [897733]}",2021-01-28T18:16:56Z
,"{'total': 6, 'user_ids': [4326958, 4331104, 4674640, 4607022, 3830703, 4468778]}",2021-01-26T20:25:23Z
,"{'total': 1, 'user_ids': [2812324]}",2021-02-02T14:48:24Z
,,2021-01-27T22:18:09Z
,,2021-02-19T11:37:07Z
,,2021-02-02T04:50:34Z
,,2021-02-08T19:33:59Z
"{'reshared_count': 1, 'user_ids': [894464]}","{'total': 11, 'user_ids': [792968, 4827936, 4873524, 1314918, 4624133, 3649994, 4916612, 2265973, 4379971, 3946823, 3254552]}",2021-02-08T18:54:50Z
,"{'total': 2, 'user_ids': [3833381, 1035302]}",2021-01-22T18:12:28Z
,"{'total': 2, 'user_ids': [4654331, 4522851]}",2021-02-01T20:39:30Z
,"{'total': 4, 'user_ids': [4666489, 3285923, 4598177, 4601237]}",2021-01-24T18:59:04Z
